customer_id,primary_country,recency_days,frequency_orders,monetary_revenue,rfm_segment
17685,United Kingdom,8,7,3155.83,Loyal Active
15065,United Kingdom,29,4,3158.13,Loyal Active
17863,United Kingdom,51,6,3160.0,Loyal Active
16041,United Kingdom,22,3,3166.4,Loyal Active
16837,United Kingdom,23,11,3170.98,Loyal Active
13268,United Kingdom,9,11,3174.75,Loyal Active
17672,United Kingdom,42,2,3178.17,Loyal Active
17576,United Kingdom,30,18,3179.08,Loyal Active
12456,Switzerland,36,3,3181.04,Loyal Active
17050,United Kingdom,88,6,3185.64,Loyal Active
17220,United Kingdom,16,14,3187.55,Loyal Active
14844,United Kingdom,55,4,3189.81,Loyal Active
13758,United Kingdom,3,7,3190.55,Loyal Active
16592,United Kingdom,4,15,3195.52,Loyal Active
16107,United Kingdom,9,7,3204.1600000000003,Loyal Active
17173,United Kingdom,2,7,3209.4,Loyal Active
14388,United Kingdom,2,8,3212.84,Loyal Active
13880,United Kingdom,13,13,3219.77,Loyal Active
14175,United Kingdom,51,3,3222.2999999999997,Loyal Active
15708,United Kingdom,32,7,3235.25,Loyal Active
13047,United Kingdom,23,10,3237.54,Loyal Active
17593,United Kingdom,83,4,3245.66,Loyal Active
13952,United Kingdom,209,2,3251.071,High-Value Lapsed
14132,United Kingdom,6,10,3270.9,Loyal Active
17723,United Kingdom,119,6,3276.4000000000005,High-Value At Risk
12417,Belgium,31,8,3279.37,Loyal Active
15764,United Kingdom,80,6,3279.9700000000003,Loyal Active
12480,Germany,20,4,3281.63,Loyal Active
15632,United Kingdom,7,8,3285.31,Loyal Active
14841,United Kingdom,45,6,3295.76,Loyal Active
16904,United Kingdom,21,15,3304.73,Loyal Active
16458,United Kingdom,6,17,3307.2400000000002,Loyal Active
13373,United Kingdom,52,3,3312.25,Loyal Active
16556,United Kingdom,58,7,3313.79,Loyal Active
14291,United Kingdom,49,9,3325.56,Loyal Active
12749,United Kingdom,14,4,3327.82,Loyal Active
12594,Italy,29,10,3338.2200000000003,Loyal Active
13015,United Kingdom,45,5,3339.64,Loyal Active
14282,United Kingdom,11,13,3343.7400000000002,Loyal Active
12613,Germany,49,5,3344.38,Loyal Active
12643,France,120,6,3344.64,High-Value At Risk
16607,United Kingdom,9,14,3347.71,Loyal Active
13426,United Kingdom,2,9,3349.54,Loyal Active
16818,United Kingdom,2,11,3349.57,Loyal Active
14227,United Kingdom,18,10,3350.96,Loyal Active
14739,United Kingdom,11,6,3367.32,Loyal Active
13435,United Kingdom,16,6,3367.59,Loyal Active
17091,United Kingdom,23,8,3376.96,Loyal Active
13842,United Kingdom,50,9,3385.62,Loyal Active
15228,United Kingdom,58,4,3386.71,Loyal Active
13198,United Kingdom,2,6,3401.2400000000002,Loyal Active
17669,United Kingdom,34,7,3406.7200000000003,Loyal Active
13437,United Kingdom,6,7,3408.0600000000004,Loyal Active
17758,United Kingdom,11,9,3408.2,Loyal Active
15981,United Kingdom,16,8,3408.48,Loyal Active
12553,France,17,9,3415.2599999999998,Loyal Active
12406,Denmark,14,2,3415.3,Loyal Active
17528,United Kingdom,9,7,3428.0,Loyal Active
12569,Germany,8,26,3429.67,Loyal Active
16145,United Kingdom,32,10,3432.1,Loyal Active
14221,United Kingdom,34,9,3432.7999999999997,Loyal Active
15676,United Kingdom,10,3,3435.7599999999998,Loyal Active
17725,United Kingdom,8,11,3439.08,Loyal Active
15974,United Kingdom,31,7,3442.15,Loyal Active
15129,United Kingdom,42,11,3447.4,Loyal Active
15410,United Kingdom,76,9,3450.84,Loyal Active
13014,United Kingdom,2,10,3466.2799999999997,Loyal Active
13993,United Kingdom,34,9,3466.36,Loyal Active
14547,United Kingdom,4,6,3495.25,Loyal Active
13334,United Kingdom,74,3,3502.32,Loyal Active
16131,United Kingdom,43,6,3506.54,Loyal Active
15113,United Kingdom,1,3,3509.43,Loyal Active
17160,United Kingdom,23,6,3518.03,Loyal Active
15867,United Kingdom,14,14,3524.56,Loyal Active
12454,Spain,48,1,3528.34,Loyal Active
13183,United Kingdom,29,8,3528.7200000000003,Loyal Active
13448,United Kingdom,8,6,3534.6900000000005,Loyal Active
12370,Austria,43,4,3541.94,Loyal Active
15544,United Kingdom,1,9,3546.71,Loyal Active
17203,United Kingdom,27,6,3560.08,Loyal Active
14040,United Kingdom,32,12,3560.32,Loyal Active
17001,United Kingdom,14,10,3581.89,Loyal Active
14543,United Kingdom,20,16,3599.73,Loyal Active
13137,United Kingdom,2,8,3603.29,Loyal Active
15505,United Kingdom,44,5,3610.96,Loyal Active
16712,United Kingdom,1,11,3611.31,Loyal Active
18079,United Kingdom,37,4,3613.15,Loyal Active
13082,United Kingdom,118,9,3613.63,High-Value At Risk
13520,Switzerland,50,6,3624.35,Loyal Active
12662,Germany,15,10,3624.83,Loyal Active
12700,France,57,3,3625.2400000000002,Loyal Active
13327,United Kingdom,30,8,3627.77,Loyal Active
17920,United Kingdom,3,15,3628.43,Loyal Active
17230,United Kingdom,256,8,3638.41,High-Value Lapsed
13381,United Kingdom,23,6,3639.31,Loyal Active
12619,Germany,8,9,3641.24,Loyal Active
15808,United Kingdom,298,4,3651.27,High-Value Lapsed
17611,United Kingdom,22,13,3655.07,Loyal Active
15296,United Kingdom,42,6,3672.8599999999997,Loyal Active
15581,United Kingdom,112,13,3675.77,High-Value At Risk
14299,United Kingdom,13,8,3676.1,Loyal Active
13148,United Kingdom,21,12,3683.26,Loyal Active
16253,United Kingdom,58,2,3683.86,Loyal Active
14401,United Kingdom,30,12,3697.7,Loyal Active
15379,United Kingdom,161,7,3703.29,High-Value At Risk
17819,United Kingdom,63,7,3704.87,Loyal Active
15622,United Kingdom,35,9,3709.56,Loyal Active
15845,United Kingdom,9,8,3711.77,Loyal Active
14364,United Kingdom,100,8,3717.35,High-Value At Risk
16240,United Kingdom,16,2,3718.8,Loyal Active
14092,United Kingdom,15,12,3722.4500000000003,Loyal Active
12647,Germany,14,12,3722.82,Loyal Active
12502,Spain,87,5,3723.87,Loyal Active
16570,United Kingdom,7,10,3738.4,Loyal Active
13552,United Kingdom,58,12,3740.07,Loyal Active
14145,United Kingdom,38,4,3742.2,Loyal Active
12429,Denmark,1,4,3750.4,Loyal Active
13124,United Kingdom,81,3,3756.33,Loyal Active
12747,United Kingdom,14,10,3757.5099999999998,Loyal Active
17364,United Kingdom,7,8,3770.17,Loyal Active
16401,United Kingdom,6,11,3785.58,Loyal Active
16019,United Kingdom,38,9,3786.2400000000002,Loyal Active
16168,United Kingdom,2,27,3787.6,Loyal Active
16655,United Kingdom,9,6,3789.52,Loyal Active
14085,United Kingdom,1,15,3790.3,Loyal Active
12668,Germany,3,4,3807.15,Loyal Active
12597,Spain,11,4,3811.22,Loyal Active
12755,Japan,272,2,3811.95,High-Value Lapsed
16327,United Kingdom,6,6,3820.27,Loyal Active
13266,United Kingdom,3,12,3834.2599999999998,Loyal Active
12841,United Kingdom,6,23,3840.57,Loyal Active
16717,United Kingdom,15,6,3843.08,Loyal Active
18073,United Kingdom,106,12,3859.82,High-Value At Risk
15804,United Kingdom,3,12,3877.34,Loyal Active
14422,United Kingdom,9,5,3881.63,Loyal Active
16626,United Kingdom,14,15,3888.89,Loyal Active
13999,United Kingdom,2,12,3901.81,Loyal Active
17567,United Kingdom,49,7,3913.48,Loyal Active
12473,Germany,21,5,3928.0499999999997,Loyal Active
17937,United Kingdom,23,6,3940.92,Loyal Active
15187,United Kingdom,7,13,3944.7,Loyal Active
17651,United Kingdom,3,10,3945.0,Loyal Active
12955,United Kingdom,8,9,3949.94,Loyal Active
17769,United Kingdom,4,10,3957.4300000000003,Loyal Active
15529,United Kingdom,14,11,3962.6,Loyal Active
13523,United Kingdom,25,5,3964.88,Loyal Active
17602,United Kingdom,15,6,3965.73,Loyal Active
12727,France,2,7,3980.7000000000003,Loyal Active
12779,Poland,29,8,3981.36,Loyal Active
15416,United Kingdom,56,4,3984.32,Loyal Active
12664,Finland,8,8,3991.88,Loyal Active
16186,United Kingdom,14,12,4006.94,Loyal Active
12378,Switzerland,121,1,4008.62,High-Value At Risk
12867,United Kingdom,18,7,4009.34,Loyal Active
12957,United Kingdom,1,8,4017.54,Loyal Active
17940,United Kingdom,41,10,4020.04,Loyal Active
15514,United Kingdom,4,11,4023.7200000000003,Loyal Active
13815,Germany,14,4,4027.36,Loyal Active
16549,United Kingdom,2,10,4034.9,Loyal Active
12656,France,9,5,4051.17,Loyal Active
18087,United Kingdom,90,2,4055.7199999999993,Loyal Active
17377,United Kingdom,15,20,4058.32,Loyal Active
12449,Belgium,14,4,4067.29,Loyal Active
12347,Iceland,31,6,4085.18,Loyal Active
16670,United Kingdom,8,11,4095.9,Loyal Active
18041,United Kingdom,3,21,4097.37,Loyal Active
13555,United Kingdom,65,4,4098.88,Loyal Active
15570,United Kingdom,2,11,4113.42,Loyal Active
16931,United Kingdom,11,20,4143.43,Loyal Active
13988,United Kingdom,11,6,4147.96,Loyal Active
13069,United Kingdom,6,23,4151.2,Loyal Active
13384,United Kingdom,22,7,4151.93,Loyal Active
12949,United Kingdom,22,8,4167.22,Loyal Active
14277,France,7,3,4188.0,Loyal Active
15971,United Kingdom,9,12,4199.85,Loyal Active
14525,United Kingdom,11,9,4215.9,Loyal Active
13267,United Kingdom,9,18,4220.29,Loyal Active
17419,United Kingdom,3,12,4226.57,Loyal Active
14135,United Kingdom,24,13,4247.41,Loyal Active
12500,Germany,15,11,4257.82,Loyal Active
14191,United Kingdom,2,12,4258.64,Loyal Active
14534,United Kingdom,9,17,4266.48,Loyal Active
15034,United Kingdom,7,8,4274.16,Loyal Active
17426,United Kingdom,83,4,4280.59,Loyal Active
18251,United Kingdom,79,1,4314.72,Loyal Active
14800,United Kingdom,39,12,4331.79,Loyal Active
14016,EIRE,153,4,4341.21,High-Value At Risk
13756,United Kingdom,14,12,4343.12,Loyal Active
16945,United Kingdom,13,19,4345.5,Loyal Active
14189,United Kingdom,8,14,4352.52,Loyal Active
12752,Norway,73,1,4366.78,Loyal Active
17858,United Kingdom,45,11,4376.94,Loyal Active
15547,United Kingdom,32,13,4391.94,Loyal Active
13505,Switzerland,64,4,4393.63,Loyal Active
12712,Germany,20,13,4396.13,Loyal Active
15874,United Kingdom,55,7,4405.88,Loyal Active
15955,United Kingdom,16,14,4416.26,Loyal Active
14292,United Kingdom,31,7,4458.610000000001,Loyal Active
16984,United Kingdom,80,2,4459.52,Loyal Active
12627,Germany,2,7,4478.53,Loyal Active
14426,United Kingdom,15,10,4481.67,Loyal Active
17975,United Kingdom,7,13,4483.26,Loyal Active
12524,Germany,1,8,4485.72,Loyal Active
15298,United Kingdom,2,11,4487.68,Loyal Active
15299,United Kingdom,59,7,4507.01,Loyal Active
13013,United Kingdom,13,12,4515.84,Loyal Active
12484,Spain,24,6,4527.32,Loyal Active
17613,United Kingdom,14,14,4544.55,Loyal Active
17068,United Kingdom,4,21,4552.14,Loyal Active
14004,United Kingdom,35,7,4582.64,Loyal Active
15093,United Kingdom,10,6,4597.02,Loyal Active
13802,United Kingdom,130,3,4599.42,High-Value At Risk
14286,United Kingdom,15,3,4628.75,Loyal Active
14159,United Kingdom,11,11,4630.35,Loyal Active
17730,United Kingdom,20,12,4635.78,Loyal Active
14390,United Kingdom,2,9,4642.57,Loyal Active
15291,United Kingdom,17,15,4668.3,Loyal Active
14562,United Kingdom,3,16,4683.45,Loyal Active
12362,Belgium,27,9,4697.1900000000005,Loyal Active
12714,France,1,5,4708.86,Loyal Active
17690,United Kingdom,22,15,4726.8,Loyal Active
16722,United Kingdom,9,13,4730.8099999999995,Loyal Active
15152,United Kingdom,1,13,4745.6900000000005,Loyal Active
14180,United Kingdom,2,25,4748.52,Loyal Active
14415,United Kingdom,11,12,4764.62,Loyal Active
17365,United Kingdom,4,8,4767.36,Loyal Active
12437,France,1,17,4785.51,Loyal Active
16700,United Kingdom,21,12,4792.74,Loyal Active
15555,United Kingdom,4,16,4794.86,Loyal Active
15738,United Kingdom,10,16,4812.42,Loyal Active
13599,United Kingdom,2,19,4830.24,Loyal Active
12839,United Kingdom,3,13,4839.03,Loyal Active
17652,United Kingdom,17,12,4867.72,Loyal Active
12688,Israel,105,1,4873.81,High-Value At Risk
17133,United Kingdom,7,7,4892.240000000001,Loyal Active
16701,United Kingdom,36,12,4899.86,Loyal Active
15786,United Kingdom,38,3,4919.0,Loyal Active
14709,United Kingdom,7,13,4921.04,Loyal Active
16191,United Kingdom,3,12,4935.86,Loyal Active
14688,United Kingdom,31,19,4949.83,Loyal Active
12490,France,9,9,4955.63,Loyal Active
15032,United Kingdom,248,3,4959.1,High-Value Lapsed
14329,United Kingdom,9,7,4975.24,Loyal Active
12444,Norway,13,5,5005.46,Loyal Active
13269,United Kingdom,3,14,5009.6,Loyal Active
14755,United Kingdom,1,11,5010.28,Loyal Active
15719,United Kingdom,24,13,5030.07,Loyal Active
15301,United Kingdom,42,12,5049.95,Loyal Active
12432,Norway,34,5,5059.32,Loyal Active
13139,United Kingdom,8,7,5064.94,Loyal Active
15046,United Kingdom,1,15,5090.42,Loyal Active
13225,United Kingdom,52,6,5100.64,Loyal Active
18198,United Kingdom,23,16,5107.110000000001,Loyal Active
17686,United Kingdom,72,6,5110.09,Loyal Active
13941,United Kingdom,13,5,5112.96,Loyal Active
15903,United Kingdom,1,7,5126.76,Loyal Active
15727,United Kingdom,8,7,5159.06,Loyal Active
18225,United Kingdom,13,11,5174.68,Loyal Active
17757,United Kingdom,6,28,5176.84,Loyal Active
16258,United Kingdom,37,5,5203.51,Loyal Active
16161,United Kingdom,6,18,5215.16,Loyal Active
18226,United Kingdom,36,11,5228.05,Loyal Active
17061,United Kingdom,65,11,5232.2300000000005,Loyal Active
17049,United Kingdom,13,8,5259.03,Loyal Active
16873,United Kingdom,53,5,5268.79,Loyal Active
15150,United Kingdom,9,10,5291.33,Loyal Active
14110,United Kingdom,13,11,5357.71,Loyal Active
16303,United Kingdom,17,3,5360.63,Loyal Active
17850,United Kingdom,364,34,5391.21,High-Value Lapsed
17719,United Kingdom,29,15,5396.04,Loyal Active
12720,Germany,7,24,5399.26,Loyal Active
17809,United Kingdom,8,12,5411.91,Loyal Active
13468,United Kingdom,10,36,5424.03,Loyal Active
16265,United Kingdom,1,9,5447.0,Loyal Active
16985,United Kingdom,9,10,5464.12,Loyal Active
15805,United Kingdom,15,17,5488.18,Loyal Active
16609,United Kingdom,7,7,5493.46,Loyal Active
14735,United Kingdom,3,31,5508.25,Loyal Active
13534,United Kingdom,24,24,5512.88,Loyal Active
12539,Spain,14,4,5568.35,Loyal Active
16767,United Kingdom,22,11,5575.5599999999995,Loyal Active
14049,United Kingdom,8,4,5578.72,Loyal Active
12481,Germany,14,10,5579.82,Loyal Active
15694,United Kingdom,17,12,5607.72,Loyal Active
18118,United Kingdom,2,26,5625.08,Loyal Active
13004,United Kingdom,3,18,5655.91,Loyal Active
17716,United Kingdom,14,11,5655.99,Loyal Active
16553,United Kingdom,155,12,5719.82,High-Value At Risk
13178,United Kingdom,18,11,5725.47,Loyal Active
13316,United Kingdom,29,4,5732.93,Loyal Active
15218,United Kingdom,2,11,5756.89,Loyal Active
13709,United Kingdom,28,11,5779.34,Loyal Active
13050,United Kingdom,6,17,5836.86,Loyal Active
14060,United Kingdom,14,18,5842.9400000000005,Loyal Active
14505,United Kingdom,9,8,5859.43,Loyal Active
13209,United Kingdom,22,8,5891.61,Loyal Active
18055,United Kingdom,31,9,5897.57,Loyal Active
14944,United Kingdom,21,12,5900.250000000001,Loyal Active
18223,United Kingdom,31,13,5905.82,Loyal Active
13102,United Kingdom,15,22,5921.96,Loyal Active
15382,United Kingdom,6,6,5955.71,Loyal Active
14101,United Kingdom,65,6,5976.79,Loyal Active
13668,United Kingdom,2,20,5976.81,Loyal Active
12637,France,59,9,6002.900000000001,Loyal Active
13097,United Kingdom,24,10,6003.22,Loyal Active
15023,United Kingdom,31,10,6028.77,Loyal Active
15144,United Kingdom,16,16,6054.54,Loyal Active
16353,United Kingdom,9,21,6081.71,Loyal Active
17509,United Kingdom,49,8,6083.64,Loyal Active
17315,United Kingdom,9,37,6101.13,Loyal Active
15939,United Kingdom,81,15,6115.01,Loyal Active
13418,United Kingdom,3,18,6127.43,Loyal Active
12357,Switzerland,25,1,6207.67,Loyal Active
14057,United Kingdom,15,17,6211.66,Loyal Active
16746,United Kingdom,3,17,6230.19,Loyal Active
12766,Portugal,49,6,6271.2,Loyal Active
16126,United Kingdom,21,4,6287.77,Loyal Active
15005,United Kingdom,7,29,6295.37,Loyal Active
12359,Cyprus,49,4,6310.030000000001,Loyal Active
13871,United Kingdom,14,13,6403.25,Loyal Active
15290,United Kingdom,23,15,6405.51,Loyal Active
16814,United Kingdom,6,21,6416.7,Loyal Active
12431,Australia,27,15,6419.95,Loyal Active
17338,United Kingdom,9,8,6493.54,Loyal Active
12472,Germany,24,7,6572.11,Loyal Active
12583,France,10,14,6586.61,Loyal Active
16182,United Kingdom,64,4,6617.65,Loyal Active
12626,Germany,15,9,6620.48,Loyal Active
18109,United Kingdom,6,23,6636.41,Loyal Active
15249,United Kingdom,23,13,6688.46,Loyal Active
13576,United Kingdom,2,18,6717.34,Loyal Active
16532,United Kingdom,9,3,6748.8,Loyal Active
16652,United Kingdom,50,7,6773.97,Loyal Active
15601,United Kingdom,3,14,6776.56,Loyal Active
12989,United Kingdom,13,13,6794.9800000000005,Loyal Active
12830,United Kingdom,29,6,6814.64,Loyal Active
12476,Germany,7,11,6816.42,Loyal Active
12705,Germany,7,9,6868.29,Loyal Active
17416,United Kingdom,21,7,6893.42,Loyal Active
15194,United Kingdom,23,14,6909.89,Loyal Active
16713,United Kingdom,10,15,6910.78,Loyal Active
16187,United Kingdom,23,15,6911.4400000000005,Loyal Active
13027,United Kingdom,105,6,6912.0,High-Value At Risk
13985,United Kingdom,6,14,6912.57,Loyal Active
12798,Japan,2,3,6977.04,Loyal Active
14961,United Kingdom,2,9,7044.68,Loyal Active
16923,United Kingdom,4,19,7069.08,Loyal Active
13263,United Kingdom,3,33,7092.7300000000005,Loyal Active
13324,United Kingdom,28,10,7121.95,Loyal Active
16745,United Kingdom,78,17,7180.7,Loyal Active
16729,United Kingdom,30,21,7205.33,Loyal Active
18229,United Kingdom,3,20,7276.9,Loyal Active
13018,United Kingdom,8,28,7277.7,Loyal Active
12474,Germany,9,18,7324.09,Loyal Active
17396,United Kingdom,31,8,7330.799999999999,Loyal Active
15465,United Kingdom,11,18,7354.62,Loyal Active
12980,United Kingdom,149,9,7374.900000000001,High-Value At Risk
17811,United Kingdom,3,37,7441.44,Loyal Active
15358,United Kingdom,27,20,7517.14,Loyal Active
18172,United Kingdom,6,20,7561.68,Loyal Active
14796,United Kingdom,14,16,7579.71,Loyal Active
17243,United Kingdom,6,24,7604.47,Loyal Active
15044,United Kingdom,11,17,7634.7300000000005,Loyal Active
12683,France,42,13,7679.09,Loyal Active
14056,United Kingdom,7,22,7727.69,Loyal Active
16558,United Kingdom,14,19,7739.52,Loyal Active
13629,United Kingdom,15,11,7792.36,Loyal Active
13854,United Kingdom,16,24,7807.24,Loyal Active
12435,Denmark,71,2,7829.89,Loyal Active
13093,United Kingdom,267,8,7832.47,High-Value Lapsed
12757,Portugal,7,13,7834.650000000001,Loyal Active
16672,United Kingdom,27,19,7864.9400000000005,Loyal Active
14527,United Kingdom,4,53,7875.18,Loyal Active
13969,United Kingdom,8,16,7882.27,Loyal Active
14849,United Kingdom,13,25,7930.54,Loyal Active
12428,Finland,17,9,7956.46,Loyal Active
17017,United Kingdom,1,19,8063.66,Loyal Active
14952,United Kingdom,51,11,8099.490000000001,Loyal Active
14936,Channel Islands,25,8,8137.02,Loyal Active
16033,United Kingdom,25,19,8356.95,Loyal Active
18139,United Kingdom,9,6,8438.34,Loyal Active
18092,United Kingdom,30,10,8506.42,Loyal Active
13090,United Kingdom,11,13,8555.44,Loyal Active
16523,United Kingdom,7,19,8562.85,Loyal Active
14367,United Kingdom,13,15,8594.29,Loyal Active
16656,United Kingdom,14,15,8625.8,Loyal Active
17306,United Kingdom,2,19,8631.31,Loyal Active
15078,United Kingdom,3,29,8920.03,Loyal Active
13488,United Kingdom,9,13,8968.31,Loyal Active
12451,Switzerland,2,5,9035.52,Loyal Active
13458,United Kingdom,15,13,9062.050000000001,Loyal Active
14667,United Kingdom,2,25,9175.04,Loyal Active
13199,United Kingdom,2,35,9175.3,Loyal Active
13001,United Kingdom,14,12,9194.960000000001,Loyal Active
12567,France,14,10,9401.28,Loyal Active
14733,United Kingdom,8,12,9585.91,Loyal Active
16779,United Kingdom,6,20,9654.66,Loyal Active
12709,Germany,7,15,9706.52,Loyal Active
17706,United Kingdom,36,16,9728.65,Loyal Active
12590,Germany,203,2,9864.26,High-Value Lapsed
17581,United Kingdom,25,22,10040.56,Loyal Active
14769,United Kingdom,74,8,10075.01,Loyal Active
16843,United Kingdom,34,16,10196.57,Loyal Active
14895,United Kingdom,21,17,10213.09,Loyal Active
16180,United Kingdom,92,8,10254.18,High-Value At Risk
15502,United Kingdom,7,12,10384.93,Loyal Active
15615,United Kingdom,2,23,10399.74,Loyal Active
14062,United Kingdom,1,12,10464.85,Loyal Active
15251,United Kingdom,1,11,10484.99,Loyal Active
17865,United Kingdom,22,20,10526.32,Loyal Active
13319,United Kingdom,9,25,10536.45,Loyal Active
17139,United Kingdom,7,12,10650.77,Loyal Active
